mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g
MIX_2237,0.600000,0.800000,0.400000,0.050000,1.400000,12.000000,48.000000,100.000000,78.657684,12.842105,251.499789
MIX_2238,0.600000,0.800000,0.400000,0.050000,1.700000,12.000000,48.000000,100.000000,96.263579,13.789474,270.053053
MIX_2239,0.600000,0.800000,0.400000,0.050000,2.000000,12.000000,48.000000,100.000000,113.869474,14.736842,288.606316
MIX_2240,0.600000,0.900000,0.000000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2241,0.600000,0.900000,0.000000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2242,0.600000,0.900000,0.000000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2243,0.600000,0.900000,0.000000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2244,0.600000,0.900000,0.000000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2245,0.600000,0.900000,0.000000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2246,0.600000,0.900000,0.000000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2247,0.600000,0.900000,0.000000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2248,0.600000,0.900000,0.000000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2249,0.600000,0.900000,0.000000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2250,0.600000,0.900000,0.000000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2251,0.600000,0.900000,0.000000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2252,0.600000,0.900000,0.000000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2253,0.600000,0.900000,0.000000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2254,0.600000,0.900000,0.000000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2255,0.600000,0.900000,0.000000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2256,0.600000,0.900000,0.150000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2257,0.600000,0.900000,0.150000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2258,0.600000,0.900000,0.150000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2259,0.600000,0.900000,0.150000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2260,0.600000,0.900000,0.150000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2261,0.600000,0.900000,0.150000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2262,0.600000,0.900000,0.150000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2263,0.600000,0.900000,0.150000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2264,0.600000,0.900000,0.150000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2265,0.600000,0.900000,0.150000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2266,0.600000,0.900000,0.150000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2267,0.600000,0.900000,0.150000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2268,0.600000,0.900000,0.150000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2269,0.600000,0.900000,0.150000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2270,0.600000,0.900000,0.150000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2271,0.600000,0.900000,0.150000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2272,0.600000,0.900000,0.200000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2273,0.600000,0.900000,0.200000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2274,0.600000,0.900000,0.200000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2275,0.600000,0.900000,0.200000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2276,0.600000,0.900000,0.200000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2277,0.600000,0.900000,0.200000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2278,0.600000,0.900000,0.200000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2279,0.600000,0.900000,0.200000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2280,0.600000,0.900000,0.200000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2281,0.600000,0.900000,0.200000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2282,0.600000,0.900000,0.200000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2283,0.600000,0.900000,0.200000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2284,0.600000,0.900000,0.200000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2285,0.600000,0.900000,0.200000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2286,0.600000,0.900000,0.200000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2287,0.600000,0.900000,0.200000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2288,0.600000,0.900000,0.250000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2289,0.600000,0.900000,0.250000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2290,0.600000,0.900000,0.250000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2291,0.600000,0.900000,0.250000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2292,0.600000,0.900000,0.250000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2293,0.600000,0.900000,0.250000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2294,0.600000,0.900000,0.250000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2295,0.600000,0.900000,0.250000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2296,0.600000,0.900000,0.250000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2297,0.600000,0.900000,0.250000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2298,0.600000,0.900000,0.250000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2299,0.600000,0.900000,0.250000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2300,0.600000,0.900000,0.250000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2301,0.600000,0.900000,0.250000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2302,0.600000,0.900000,0.250000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2303,0.600000,0.900000,0.250000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2304,0.600000,0.900000,0.300000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2305,0.600000,0.900000,0.300000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2306,0.600000,0.900000,0.300000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2307,0.600000,0.900000,0.300000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2308,0.600000,0.900000,0.300000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2309,0.600000,0.900000,0.300000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2310,0.600000,0.900000,0.300000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2311,0.600000,0.900000,0.300000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2312,0.600000,0.900000,0.300000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2313,0.600000,0.900000,0.300000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2314,0.600000,0.900000,0.300000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2315,0.600000,0.900000,0.300000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2316,0.600000,0.900000,0.300000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2317,0.600000,0.900000,0.300000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2318,0.600000,0.900000,0.300000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2319,0.600000,0.900000,0.300000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2320,0.600000,0.900000,0.350000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2321,0.600000,0.900000,0.350000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2322,0.600000,0.900000,0.350000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2323,0.600000,0.900000,0.350000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2324,0.600000,0.900000,0.350000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2325,0.600000,0.900000,0.350000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2326,0.600000,0.900000,0.350000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2327,0.600000,0.900000,0.350000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2328,0.600000,0.900000,0.350000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2329,0.600000,0.900000,0.350000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2330,0.600000,0.900000,0.350000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2331,0.600000,0.900000,0.350000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2332,0.600000,0.900000,0.350000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2333,0.600000,0.900000,0.350000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2334,0.600000,0.900000,0.350000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2335,0.600000,0.900000,0.350000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2336,0.600000,0.900000,0.400000,0.020000,1.100000,6.000000,54.000000,100.000000,64.081306,4.612245,228.693551
MIX_2337,0.600000,0.900000,0.400000,0.020000,1.400000,6.000000,54.000000,100.000000,81.928490,4.979592,246.908082
MIX_2338,0.600000,0.900000,0.400000,0.020000,1.700000,6.000000,54.000000,100.000000,99.775673,5.346939,265.122612
MIX_2339,0.600000,0.900000,0.400000,0.020000,2.000000,6.000000,54.000000,100.000000,117.622857,5.714286,283.337143
MIX_2340,0.600000,0.900000,0.400000,0.030000,1.100000,6.000000,54.000000,100.000000,63.092289,6.989691,230.081979
MIX_2341,0.600000,0.900000,0.400000,0.030000,1.400000,6.000000,54.000000,100.000000,80.860701,7.546392,248.407093
MIX_2342,0.600000,0.900000,0.400000,0.030000,1.700000,6.000000,54.000000,100.000000,98.629113,8.103093,266.732206
MIX_2343,0.600000,0.900000,0.400000,0.030000,2.000000,6.000000,54.000000,100.000000,116.397526,8.659794,285.057320
MIX_2344,0.600000,0.900000,0.400000,0.040000,1.100000,6.000000,54.000000,100.000000,62.082667,9.416667,231.499333
MIX_2345,0.600000,0.900000,0.400000,0.040000,1.400000,6.000000,54.000000,100.000000,79.770667,10.166667,249.937333
MIX_2346,0.600000,0.900000,0.400000,0.040000,1.700000,6.000000,54.000000,100.000000,97.458667,10.916667,268.375333
MIX_2347,0.600000,0.900000,0.400000,0.040000,2.000000,6.000000,54.000000,100.000000,115.146667,11.666667,286.813333
MIX_2348,0.600000,0.900000,0.400000,0.050000,1.100000,6.000000,54.000000,100.000000,61.051789,11.894737,232.946526
MIX_2349,0.600000,0.900000,0.400000,0.050000,1.400000,6.000000,54.000000,100.000000,78.657684,12.842105,251.499789
MIX_2350,0.600000,0.900000,0.400000,0.050000,1.700000,6.000000,54.000000,100.000000,96.263579,13.789474,270.053053
MIX_2351,0.600000,0.900000,0.400000,0.050000,2.000000,6.000000,54.000000,100.000000,113.869474,14.736842,288.606316
MIX_2352,0.600000,1.000000,0.000000,0.020000,1.100000,0.000000,60.000000,100.000000,64.081306,4.612245,228.693551
MIX_2353,0.600000,1.000000,0.000000,0.020000,1.400000,0.000000,60.000000,100.000000,81.928490,4.979592,246.908082
MIX_2354,0.600000,1.000000,0.000000,0.020000,1.700000,0.000000,60.000000,100.000000,99.775673,5.346939,265.122612
MIX_2355,0.600000,1.000000,0.000000,0.020000,2.000000,0.000000,60.000000,100.000000,117.622857,5.714286,283.337143
MIX_2356,0.600000,1.000000,0.000000,0.030000,1.100000,0.000000,60.000000,100.000000,63.092289,6.989691,230.081979
MIX_2357,0.600000,1.000000,0.000000,0.030000,1.400000,0.000000,60.000000,100.000000,80.860701,7.546392,248.407093
MIX_2358,0.600000,1.000000,0.000000,0.030000,1.700000,0.000000,60.000000,100.000000,98.629113,8.103093,266.732206
MIX_2359,0.600000,1.000000,0.000000,0.030000,2.000000,0.000000,60.000000,100.000000,116.397526,8.659794,285.057320
MIX_2360,0.600000,1.000000,0.000000,0.040000,1.100000,0.000000,60.000000,100.000000,62.082667,9.416667,231.499333
MIX_2361,0.600000,1.000000,0.000000,0.040000,1.400000,0.000000,60.000000,100.000000,79.770667,10.166667,249.937333
MIX_2362,0.600000,1.000000,0.000000,0.040000,1.700000,0.000000,60.000000,100.000000,97.458667,10.916667,268.375333
MIX_2363,0.600000,1.000000,0.000000,0.040000,2.000000,0.000000,60.000000,100.000000,115.146667,11.666667,286.813333
MIX_2364,0.600000,1.000000,0.000000,0.050000,1.100000,0.000000,60.000000,100.000000,61.051789,11.894737,232.946526
MIX_2365,0.600000,1.000000,0.000000,0.050000,1.400000,0.000000,60.000000,100.000000,78.657684,12.842105,251.499789
MIX_2366,0.600000,1.000000,0.000000,0.050000,1.700000,0.000000,60.000000,100.000000,96.263579,13.789474,270.053053
MIX_2367,0.600000,1.000000,0.000000,0.050000,2.000000,0.000000,60.000000,100.000000,113.869474,14.736842,288.606316
MIX_2368,0.600000,1.000000,0.150000,0.020000,1.100000,0.000000,60.000000,100.000000,64.081306,4.612245,228.693551
MIX_2369,0.600000,1.000000,0.150000,0.020000,1.400000,0.000000,60.000000,100.000000,81.928490,4.979592,246.908082
MIX_2370,0.600000,1.000000,0.150000,0.020000,1.700000,0.000000,60.000000,100.000000,99.775673,5.346939,265.122612
MIX_2371,0.600000,1.000000,0.150000,0.020000,2.000000,0.000000,60.000000,100.000000,117.622857,5.714286,283.337143
MIX_2372,0.600000,1.000000,0.150000,0.030000,1.100000,0.000000,60.000000,100.000000,63.092289,6.989691,230.081979
MIX_2373,0.600000,1.000000,0.150000,0.030000,1.400000,0.000000,60.000000,100.000000,80.860701,7.546392,248.407093
MIX_2374,0.600000,1.000000,0.150000,0.030000,1.700000,0.000000,60.000000,100.000000,98.629113,8.103093,266.732206
MIX_2375,0.600000,1.000000,0.150000,0.030000,2.000000,0.000000,60.000000,100.000000,116.397526,8.659794,285.057320
MIX_2376,0.600000,1.000000,0.150000,0.040000,1.100000,0.000000,60.000000,100.000000,62.082667,9.416667,231.499333
MIX_2377,0.600000,1.000000,0.150000,0.040000,1.400000,0.000000,60.000000,100.000000,79.770667,10.166667,249.937333
MIX_2378,0.600000,1.000000,0.150000,0.040000,1.700000,0.000000,60.000000,100.000000,97.458667,10.916667,268.375333
MIX_2379,0.600000,1.000000,0.150000,0.040000,2.000000,0.000000,60.000000,100.000000,115.146667,11.666667,286.813333
MIX_2380,0.600000,1.000000,0.150000,0.050000,1.100000,0.000000,60.000000,100.000000,61.051789,11.894737,232.946526
MIX_2381,0.600000,1.000000,0.150000,0.050000,1.400000,0.000000,60.000000,100.000000,78.657684,12.842105,251.499789
MIX_2382,0.600000,1.000000,0.150000,0.050000,1.700000,0.000000,60.000000,100.000000,96.263579,13.789474,270.053053
MIX_2383,0.600000,1.000000,0.150000,0.050000,2.000000,0.000000,60.000000,100.000000,113.869474,14.736842,288.606316
MIX_2384,0.600000,1.000000,0.200000,0.020000,1.100000,0.000000,60.000000,100.000000,64.081306,4.612245,228.693551
MIX_2385,0.600000,1.000000,0.200000,0.020000,1.400000,0.000000,60.000000,100.000000,81.928490,4.979592,246.908082
MIX_2386,0.600000,1.000000,0.200000,0.020000,1.700000,0.000000,60.000000,100.000000,99.775673,5.346939,265.122612
MIX_2387,0.600000,1.000000,0.200000,0.020000,2.000000,0.000000,60.000000,100.000000,117.622857,5.714286,283.337143
MIX_2388,0.600000,1.000000,0.200000,0.030000,1.100000,0.000000,60.000000,100.000000,63.092289,6.989691,230.081979
MIX_2389,0.600000,1.000000,0.200000,0.030000,1.400000,0.000000,60.000000,100.000000,80.860701,7.546392,248.407093
MIX_2390,0.600000,1.000000,0.200000,0.030000,1.700000,0.000000,60.000000,100.000000,98.629113,8.103093,266.732206
MIX_2391,0.600000,1.000000,0.200000,0.030000,2.000000,0.000000,60.000000,100.000000,116.397526,8.659794,285.057320
MIX_2392,0.600000,1.000000,0.200000,0.040000,1.100000,0.000000,60.000000,100.000000,62.082667,9.416667,231.499333
MIX_2393,0.600000,1.000000,0.200000,0.040000,1.400000,0.000000,60.000000,100.000000,79.770667,10.166667,249.937333
MIX_2394,0.600000,1.000000,0.200000,0.040000,1.700000,0.000000,60.000000,100.000000,97.458667,10.916667,268.375333
MIX_2395,0.600000,1.000000,0.200000,0.040000,2.000000,0.000000,60.000000,100.000000,115.146667,11.666667,286.813333
MIX_2396,0.600000,1.000000,0.200000,0.050000,1.100000,0.000000,60.000000,100.000000,61.051789,11.894737,232.946526
MIX_2397,0.600000,1.000000,0.200000,0.050000,1.400000,0.000000,60.000000,100.000000,78.657684,12.842105,251.499789
MIX_2398,0.600000,1.000000,0.200000,0.050000,1.700000,0.000000,60.000000,100.000000,96.263579,13.789474,270.053053
MIX_2399,0.600000,1.000000,0.200000,0.050000,2.000000,0.000000,60.000000,100.000000,113.869474,14.736842,288.606316
MIX_2400,0.600000,1.000000,0.250000,0.020000,1.100000,0.000000,60.000000,100.000000,64.081306,4.612245,228.693551
MIX_2401,0.600000,1.000000,0.250000,0.020000,1.400000,0.000000,60.000000,100.000000,81.928490,4.979592,246.908082
MIX_2402,0.600000,1.000000,0.250000,0.020000,1.700000,0.000000,60.000000,100.000000,99.775673,5.346939,265.122612
MIX_2403,0.600000,1.000000,0.250000,0.020000,2.000000,0.000000,60.000000,100.000000,117.622857,5.714286,283.337143
