mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,cement_C3S_g,cement_C2S_g,cement_C3A_g,cement_C4AF_g,cement_Gypsum_g,cement_Periclase_g,flyash_Glass_g,flyash_Quartz_g,flyash_Mullite_g,flyash_Magnetite_g,flyash_Hematite_g,gangue_Quartz_g,gangue_Kaolinite_g,gangue_Illite_g,gangue_Iron_oxides_g,gangue_Amorphous_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_solid_mass_g,CO2_moles
MIX_2107,0.60000000,0.70000000,0.35000000,0.04000000,2.00000000,18.00000000,42.00000000,100.00000000,115.14666700,11.66666700,286.81333300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.58506010,0.50869369,0.09429162,0.01454296,0.03822005,0.10992989,0.01683209,11.53268452,14.01839732,0.02051498,860.44820100,0.02051498
MIX_2108,0.60000000,0.70000000,0.35000000,0.05000000,1.10000000,18.00000000,42.00000000,100.00000000,61.05178900,11.89473700,232.94652600,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.58616848,0.50869369,0.09429162,0.01454296,0.03822005,0.11207889,0.01683209,8.53081435,8.02348623,0.01666203,698.84777800,0.01666203
MIX_2109,0.60000000,0.70000000,0.35000000,0.05000000,1.40000000,18.00000000,42.00000000,100.00000000,78.65768400,12.84210500,251.49978900,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.59077254,0.50869369,0.09429162,0.01454296,0.03822005,0.12100552,0.01683209,9.54629175,10.02178990,0.01798910,754.50756700,0.01798910
MIX_2110,0.60000000,0.70000000,0.35000000,0.05000000,1.70000000,18.00000000,42.00000000,100.00000000,96.26357900,13.78947400,270.05305300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.59537660,0.50869369,0.09429162,0.01454296,0.03822005,0.12993217,0.01683209,10.56176918,12.02009362,0.01931616,810.16735900,0.01931616
MIX_2111,0.60000000,0.70000000,0.35000000,0.05000000,2.00000000,18.00000000,42.00000000,100.00000000,113.86947400,14.73684200,288.60631600,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.59998065,0.50869369,0.09429162,0.01454296,0.03822005,0.13885880,0.01683209,11.57724657,14.01839729,0.02064323,865.82714800,0.02064323
MIX_2112,0.60000000,0.70000000,0.40000000,0.02000000,1.10000000,18.00000000,42.00000000,100.00000000,64.08130600,4.61224500,228.69355100,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.55077675,0.50869369,0.09429162,0.01454296,0.03822005,0.04345916,0.01683209,8.42978629,8.02348627,0.01869466,686.08885300,0.01869466
MIX_2113,0.60000000,0.70000000,0.40000000,0.02000000,1.40000000,18.00000000,42.00000000,100.00000000,81.92849000,4.97959200,246.90808200,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.55256199,0.50869369,0.09429162,0.01454296,0.03822005,0.04692051,0.01683209,9.43721723,10.02178997,0.02018362,740.73244600,0.02018362
MIX_2114,0.60000000,0.70000000,0.40000000,0.02000000,1.70000000,18.00000000,42.00000000,100.00000000,99.77567300,5.34693900,265.12261200,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.55434724,0.50869369,0.09429162,0.01454296,0.03822005,0.05038186,0.01683209,10.44464810,12.02009356,0.02167257,795.37603600,0.02167257
MIX_2115,0.60000000,0.70000000,0.40000000,0.02000000,2.00000000,18.00000000,42.00000000,100.00000000,117.62285700,5.71428600,283.33714300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.55613249,0.50869369,0.09429162,0.01454296,0.03822005,0.05384321,0.01683209,11.45207903,14.01839726,0.02316153,850.01962900,0.02316153
MIX_2116,0.60000000,0.70000000,0.40000000,0.03000000,1.10000000,18.00000000,42.00000000,100.00000000,63.09228900,6.98969100,230.08197900,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.56233075,0.50869369,0.09429162,0.01454296,0.03822005,0.06586079,0.01683209,8.46432214,8.02348633,0.01880816,690.25413900,0.01880816
MIX_2117,0.60000000,0.70000000,0.40000000,0.03000000,1.40000000,18.00000000,42.00000000,100.00000000,80.86070100,7.54639200,248.40709300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.56503623,0.50869369,0.09429162,0.01454296,0.03822005,0.07110634,0.01683209,9.47450367,10.02178995,0.02030615,745.22947900,0.02030615
MIX_2118,0.60000000,0.70000000,0.40000000,0.03000000,1.70000000,18.00000000,42.00000000,100.00000000,98.62911300,8.10309300,266.73220600,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.56774170,0.50869369,0.09429162,0.01454296,0.03822005,0.07635189,0.01683209,10.48468520,12.02009357,0.02180415,800.20481800,0.02180415
MIX_2119,0.60000000,0.70000000,0.40000000,0.03000000,2.00000000,18.00000000,42.00000000,100.00000000,116.39752600,8.65979400,285.05732000,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.57044718,0.50869369,0.09429162,0.01454296,0.03822005,0.08159744,0.01683209,11.49486678,14.01839730,0.02330214,855.18016000,0.02330214
MIX_2120,0.60000000,0.70000000,0.40000000,0.04000000,1.10000000,18.00000000,42.00000000,100.00000000,62.08266700,9.41666700,231.49933300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.57412546,0.50869369,0.09429162,0.01454296,0.03822005,0.08872912,0.01683209,8.49957746,8.02348633,0.01892402,694.50620100,0.01892402
MIX_2121,0.60000000,0.70000000,0.40000000,0.04000000,1.40000000,18.00000000,42.00000000,100.00000000,79.77066700,10.16666700,249.93733300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.57777034,0.50869369,0.09429162,0.01454296,0.03822005,0.09579605,0.01683209,9.51256695,10.02178999,0.02043124,749.82020100,0.02043124
MIX_2122,0.60000000,0.70000000,0.40000000,0.04000000,1.70000000,18.00000000,42.00000000,100.00000000,97.45866700,10.91666700,268.37533300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.58141522,0.50869369,0.09429162,0.01454296,0.03822005,0.10286297,0.01683209,10.52555645,12.02009365,0.02193847,805.13420100,0.02193847
MIX_2123,0.60000000,0.70000000,0.40000000,0.04000000,2.00000000,18.00000000,42.00000000,100.00000000,115.14666700,11.66666700,286.81333300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.58506010,0.50869369,0.09429162,0.01454296,0.03822005,0.10992989,0.01683209,11.53854594,14.01839732,0.02344569,860.44820100,0.02344569
MIX_2124,0.60000000,0.70000000,0.40000000,0.05000000,1.10000000,18.00000000,42.00000000,100.00000000,61.05178900,11.89473700,232.94652600,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.58616848,0.50869369,0.09429162,0.01454296,0.03822005,0.11207889,0.01683209,8.53557494,8.02348623,0.01904232,698.84777800,0.01904232
MIX_2125,0.60000000,0.70000000,0.40000000,0.05000000,1.40000000,18.00000000,42.00000000,100.00000000,78.65768400,12.84210500,251.49978900,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.59077254,0.50869369,0.09429162,0.01454296,0.03822005,0.12100552,0.01683209,9.55143149,10.02178990,0.02055897,754.50756700,0.02055897
MIX_2126,0.60000000,0.70000000,0.40000000,0.05000000,1.70000000,18.00000000,42.00000000,100.00000000,96.26357900,13.78947400,270.05305300,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.59537660,0.50869369,0.09429162,0.01454296,0.03822005,0.12993217,0.01683209,10.56728808,12.02009362,0.02207561,810.16735900,0.02207561
MIX_2127,0.60000000,0.70000000,0.40000000,0.05000000,2.00000000,18.00000000,42.00000000,100.00000000,113.86947400,14.73684200,288.60631600,0.00000000,11.61720000,2.91240000,0.14940000,2.89800000,0.42120000,29.79900000,5.13660000,2.73840000,1.73040000,2.59560000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28269555,1.59998065,0.50869369,0.09429162,0.01454296,0.03822005,0.13885880,0.01683209,11.58314463,14.01839729,0.02359226,865.82714800,0.02359226
MIX_2128,0.60000000,0.80000000,0.00000000,0.02000000,1.10000000,12.00000000,48.00000000,100.00000000,64.08130600,4.61224500,228.69355100,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.57961771,0.51733324,0.10632699,0.01609559,0.03952161,0.04345916,0.01122139,8.40678135,8.00104348,0.00000000,686.08945300,0.00000000
MIX_2129,0.60000000,0.80000000,0.00000000,0.02000000,1.40000000,12.00000000,48.00000000,100.00000000,81.92849000,4.97959200,246.90808200,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.58140295,0.51733324,0.10632699,0.01609559,0.03952161,0.04692051,0.01122139,9.41123437,9.99934719,0.00000000,740.73304600,0.00000000
MIX_2130,0.60000000,0.80000000,0.00000000,0.02000000,1.70000000,12.00000000,48.00000000,100.00000000,99.77567300,5.34693900,265.12261200,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.58318820,0.51733324,0.10632699,0.01609559,0.03952161,0.05038186,0.01122139,10.41568733,11.99765078,0.00000000,795.37663600,0.00000000
MIX_2131,0.60000000,0.80000000,0.00000000,0.02000000,2.00000000,12.00000000,48.00000000,100.00000000,117.62285700,5.71428600,283.33714300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.58497345,0.51733324,0.10632699,0.01609559,0.03952161,0.05384321,0.01122139,11.42014035,13.99595448,0.00000000,850.02022900,0.00000000
MIX_2132,0.60000000,0.80000000,0.00000000,0.03000000,1.10000000,12.00000000,48.00000000,100.00000000,63.09228900,6.98969100,230.08197900,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.59117171,0.51733324,0.10632699,0.01609559,0.03952161,0.06586079,0.01122139,8.44109020,8.00104354,0.00000000,690.25473900,0.00000000
MIX_2133,0.60000000,0.80000000,0.00000000,0.03000000,1.40000000,12.00000000,48.00000000,100.00000000,80.86070100,7.54639200,248.40709300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.59387719,0.51733324,0.10632699,0.01609559,0.03952161,0.07110634,0.01122139,9.44827574,9.99934716,0.00000000,745.23007900,0.00000000
MIX_2134,0.60000000,0.80000000,0.00000000,0.03000000,1.70000000,12.00000000,48.00000000,100.00000000,98.62911300,8.10309300,266.73220600,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.59658266,0.51733324,0.10632699,0.01609559,0.03952161,0.07635189,0.01122139,10.45546128,11.99765078,0.00000000,800.20541800,0.00000000
MIX_2135,0.60000000,0.80000000,0.00000000,0.03000000,2.00000000,12.00000000,48.00000000,100.00000000,116.39752600,8.65979400,285.05732000,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.59928814,0.51733324,0.10632699,0.01609559,0.03952161,0.08159744,0.01122139,11.46264687,13.99595451,0.00000000,855.18076000,0.00000000
MIX_2136,0.60000000,0.80000000,0.00000000,0.04000000,1.10000000,12.00000000,48.00000000,100.00000000,62.08266700,9.41666700,231.49933300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.60296642,0.51733324,0.10632699,0.01609559,0.03952161,0.08872912,0.01122139,8.47611379,8.00104355,0.00000000,694.50680100,0.00000000
MIX_2137,0.60000000,0.80000000,0.00000000,0.04000000,1.40000000,12.00000000,48.00000000,100.00000000,79.77066700,10.16666700,249.93733300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.60661130,0.51733324,0.10632699,0.01609559,0.03952161,0.09579605,0.01122139,9.48608884,9.99934721,0.00000000,749.82080100,0.00000000
MIX_2138,0.60000000,0.80000000,0.00000000,0.04000000,1.70000000,12.00000000,48.00000000,100.00000000,97.45866700,10.91666700,268.37533300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.61025618,0.51733324,0.10632699,0.01609559,0.03952161,0.10286297,0.01122139,10.49606389,11.99765087,0.00000000,805.13480100,0.00000000
MIX_2139,0.60000000,0.80000000,0.00000000,0.04000000,2.00000000,12.00000000,48.00000000,100.00000000,115.14666700,11.66666700,286.81333300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.61390106,0.51733324,0.10632699,0.01609559,0.03952161,0.10992989,0.01122139,11.50603894,13.99595453,0.00000000,860.44880100,0.00000000
MIX_2140,0.60000000,0.80000000,0.00000000,0.05000000,1.10000000,12.00000000,48.00000000,100.00000000,61.05178900,11.89473700,232.94652600,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.61500944,0.51733324,0.10632699,0.01609559,0.03952161,0.11207889,0.01122139,8.51187467,8.00104345,0.00000000,698.84837800,0.00000000
MIX_2141,0.60000000,0.80000000,0.00000000,0.05000000,1.40000000,12.00000000,48.00000000,100.00000000,78.65768400,12.84210500,251.49978900,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.61961350,0.51733324,0.10632699,0.01609559,0.03952161,0.12100552,0.01122139,9.52469793,9.99934712,0.00000000,754.50816700,0.00000000
MIX_2142,0.60000000,0.80000000,0.00000000,0.05000000,1.70000000,12.00000000,48.00000000,100.00000000,96.26357900,13.78947400,270.05305300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.62421756,0.51733324,0.10632699,0.01609559,0.03952161,0.12993217,0.01122139,10.53752123,11.99765084,0.00000000,810.16795900,0.00000000
MIX_2143,0.60000000,0.80000000,0.00000000,0.05000000,2.00000000,12.00000000,48.00000000,100.00000000,113.86947400,14.73684200,288.60631600,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.62882161,0.51733324,0.10632699,0.01609559,0.03952161,0.13885880,0.01122139,11.55034450,13.99595451,0.00000000,865.82774800,0.00000000
MIX_2144,0.60000000,0.80000000,0.15000000,0.02000000,1.10000000,12.00000000,48.00000000,100.00000000,64.08130600,4.61224500,228.69355100,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.57961771,0.51733324,0.10632699,0.01609559,0.03952161,0.04345916,0.01122139,8.42080234,8.00104348,0.00701050,686.08945300,0.00701050
MIX_2145,0.60000000,0.80000000,0.15000000,0.02000000,1.40000000,12.00000000,48.00000000,100.00000000,81.92849000,4.97959200,246.90808200,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.58140295,0.51733324,0.10632699,0.01609559,0.03952161,0.04692051,0.01122139,9.42637208,9.99934719,0.00756886,740.73304600,0.00756886
MIX_2146,0.60000000,0.80000000,0.15000000,0.02000000,1.70000000,12.00000000,48.00000000,100.00000000,99.77567300,5.34693900,265.12261200,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.58318820,0.51733324,0.10632699,0.01609559,0.03952161,0.05038186,0.01122139,10.43194176,11.99765078,0.00812721,795.37663600,0.00812721
MIX_2147,0.60000000,0.80000000,0.15000000,0.02000000,2.00000000,12.00000000,48.00000000,100.00000000,117.62285700,5.71428600,283.33714300,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.58497345,0.51733324,0.10632699,0.01609559,0.03952161,0.05384321,0.01122139,11.43751150,13.99595448,0.00868557,850.02022900,0.00868557
MIX_2148,0.60000000,0.80000000,0.15000000,0.03000000,1.10000000,12.00000000,48.00000000,100.00000000,63.09228900,6.98969100,230.08197900,0.00000000,7.74480000,1.94160000,0.09960000,1.93200000,0.28080000,34.05600000,5.87040000,3.12960000,1.97760000,2.96640000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.23476953,1.59117171,0.51733324,0.10632699,0.01609559,0.03952161,0.06586079,0.01122139,8.45519632,8.00104354,0.00705306,690.25473900,0.00705306
