mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,num_phases,method,temperature_K,pressure_bar,CO2_fraction,pe,Eh,system_mass_kg,execution_time,input_file,input_Ca_mol,input_Si_mol,input_Al_mol,input_Fe_mol,input_Mg_mol,input_K_mol,input_Na_mol,input_S_mol,input_O_mol,input_H_mol,input_C_mol,phase_list,phase_C-S-H_1.0_mol,phase_C-S-H_1.0_kg,phase_Silica_gel_mol,phase_Silica_gel_kg,phase_Ettringite_mol,phase_Ettringite_kg,phase_Hydrotalcite_mol,phase_Hydrotalcite_kg,phase_Calcite_mol,phase_Calcite_kg
MIX_0043,0.3,0.0,0.2,0.04,2.0,True,9.48675,0.20265,5,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.11338143111679475,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0043.inp,0.24767553,1.09811826,0.47117877,0.05585885,0.07148103,0.05860121,0.07459528,0.0512595,6.87274198,6.66101226,0.00795479,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24364543451625,0.041419723867762506,0.8544728254837499,0.0513367273550637,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.00403009548375,0.0004033722569685375
MIX_0044,0.3,0.0,0.2,0.05,1.1,True,9.48675,0.20265,5,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.11358021998180504,1.239776611328125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0044.inp,0.24767553,1.10133683,0.47117877,0.05585885,0.07148103,0.05860121,0.08083566,0.0512595,5.38139603,3.66355671,0.00686703,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24419652092625,0.0415134085574625,0.8571403090737499,0.051496989769150896,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.00347900907375,0.0003482140181916375
MIX_0045,0.3,0.0,0.2,0.05,1.4,True,9.48675,0.20265,5,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.11371663768048398,1.1444091796875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0045.inp,0.24767553,1.10363886,0.47117877,0.05585885,0.07148103,0.05860121,0.08529898,0.0512595,5.888566,4.66270854,0.00724619,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24400442899125,0.0414807529285125,0.85963443100875,0.0516468366150057,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.00367110100875,0.0003674404999657875
MIX_0046,0.3,0.0,0.2,0.05,1.7,True,9.48675,0.20265,5,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.11385305537916295,1.4781951904296875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0046.inp,0.24767553,1.10594089,0.47117877,0.05585885,0.07148103,0.05860121,0.0897623,0.0512595,6.39573598,5.66186043,0.00762535,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24381233705625,0.0414480972995625,0.8621285529437501,0.051796683460860506,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.00386319294375,0.00038666698173993753
MIX_0047,0.3,0.0,0.2,0.05,2.0,True,9.48675,0.20265,5,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.11398947302804065,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0047.inp,0.24767553,1.10824292,0.47117877,0.05585885,0.07148103,0.05860121,0.09422562,0.0512595,6.90290591,6.66101221,0.00800452,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.243620240055,0.04141544080935,0.8646226799449999,0.051946530611095595,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.004055289944999999,0.0004058939705950499
MIX_0048,0.3,0.0,0.25,0.02,1.1,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11202836335548762,1.2636184692382812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0048.inp,0.24767553,1.07581094,0.47117877,0.05585885,0.07148103,0.05860121,0.03134444,0.0512595,5.30871872,3.6635567,0.00842707,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2423388245765625,0.04119760017801563,0.8334721154234375,0.05007500469464012,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005336705423437499,0.0005341508458318593
MIX_0049,0.3,0.0,0.25,0.02,1.4,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11207909540061152,1.4066696166992188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0049.inp,0.24767553,1.07670356,0.47117877,0.05585885,0.07148103,0.05860121,0.03307511,0.0512595,5.8118758,4.66270853,0.00889237,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2420441588109375,0.04114750699785938,0.8346594011890625,0.05014633682343887,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.0056313711890625,0.0005636439423132656
MIX_0050,0.3,0.0,0.25,0.02,1.7,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11212982744573542,1.2159347534179688e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0050.inp,0.24767553,1.07759618,0.47117877,0.05585885,0.07148103,0.05860121,0.03480579,0.0512595,6.31503293,5.6618604,0.00935767,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2417494930453125,0.041097413817703134,0.8358466869546874,0.05021766895223762,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005926036954687499,0.0005931370387946718
MIX_0051,0.3,0.0,0.25,0.02,2.0,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11218055949085932,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0051.inp,0.24767553,1.0784888,0.47117877,0.05585885,0.07148103,0.05860121,0.03653646,0.0512595,6.81819002,6.66101223,0.00982297,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2414548272796875,0.04104732063754688,0.8370339727203124,0.05028900108103637,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.0062207027203125,0.0006226301352760781
MIX_0052,0.3,0.0,0.25,0.03,1.1,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11252870286952227,7.867813110351562e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0052.inp,0.24767553,1.08414413,0.47117877,0.05585885,0.07148103,0.05860121,0.04750137,0.0512595,5.33356587,3.66355667,0.00847824,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24230641957500001,0.04119209132775001,0.8418377104250001,0.05057760964233401,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.0053691104249999995,0.0005373942624382499
MIX_0053,0.3,0.0,0.25,0.03,1.4,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11260706136930995,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0053.inp,0.24767553,1.08549687,0.47117877,0.05585885,0.07148103,0.05860121,0.05012415,0.0512595,5.83809496,4.66270861,0.00894636,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24200996795625002,0.04114169455256251,0.8434869020437501,0.05067669307478851,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005665562043749999,0.0005670661049589375
MIX_0054,0.3,0.0,0.25,0.03,1.7,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11268541986909762,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0054.inp,0.24767553,1.08684961,0.47117877,0.05585885,0.07148103,0.05860121,0.05274692,0.0512595,6.34262396,5.6618604,0.00941448,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24171351633750002,0.041091297777375003,0.8451360936625,0.050775776507243,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005962013662499999,0.0005967379474796249
MIX_0055,0.3,0.0,0.25,0.03,2.0,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11276377830663377,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0055.inp,0.24767553,1.08820235,0.47117877,0.05585885,0.07148103,0.05860121,0.05536969,0.0512595,6.847153,6.66101223,0.00988261,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2414170583859375,0.04104089992560938,0.8467852916140625,0.050874860320172875,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.0062584716140624995,0.0006264104238515156
MIX_0056,0.3,0.0,0.25,0.04,1.1,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11303946693674446,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0056.inp,0.24767553,1.09265094,0.47117877,0.05585885,0.07148103,0.05860121,0.0639949,0.0512595,5.35893076,3.66355677,0.00853046,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.242273349628125,0.04118646943678125,0.850377590371875,0.05109068562954225,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005402180371874999,0.0005407042334209687
MIX_0057,0.3,0.0,0.25,0.04,1.4,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11314602702183511,1.6927719116210938e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0057.inp,0.24767553,1.09447338,0.47117877,0.05585885,0.07148103,0.05860121,0.06752836,0.0512595,5.8648603,4.6627086,0.00900147,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2419750678265625,0.04113576153051563,0.8524983121734374,0.051218098595380124,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005700462173437499,0.0005705592589393592
MIX_0058,0.3,0.0,0.25,0.04,1.7,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11325258710692575,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0058.inp,0.24767553,1.09629582,0.47117877,0.05585885,0.07148103,0.05860121,0.07106182,0.0512595,6.37078984,5.66186043,0.00947248,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.241676786025,0.04108505362425,0.8546190339749999,0.051345511561218,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005998743974999999,0.0006004142844577499
MIX_0059,0.3,0.0,0.25,0.04,2.0,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11335914725426793,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0059.inp,0.24767553,1.09811826,0.47117877,0.05585885,0.07148103,0.05860121,0.07459528,0.0512595,6.87671938,6.66101226,0.00994348,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24137851055625,0.041034346794562505,0.8567397494437499,0.051472924146580494,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.006297019443749999,0.0006302686761249373
MIX_0060,0.3,0.0,0.25,0.05,1.1,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11356098322044499,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0060.inp,0.24767553,1.10133683,0.47117877,0.05585885,0.07148103,0.05860121,0.08083566,0.0512595,5.38482955,3.66355671,0.00858379,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24223957673906252,0.04118072804564063,0.8590972532609374,0.05161456297591712,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005435953260937499,0.0005440845618872343
MIX_0061,0.3,0.0,0.25,0.05,1.4,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11369633877078085,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0061.inp,0.24767553,1.10363886,0.47117877,0.05585885,0.07148103,0.05860121,0.08529898,0.0512595,5.89218909,4.66270854,0.00905774,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24193943309062502,0.04112970362540626,0.861699426909375,0.05177090156871525,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.005736096909374999,0.0005741259396593437
MIX_0062,0.3,0.0,0.25,0.05,1.7,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11383169432111671,8.58306884765625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0062.inp,0.24767553,1.10594089,0.47117877,0.05585885,0.07148103,0.05860121,0.0897623,0.0512595,6.39954866,5.66186043,0.00953169,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24163928944218752,0.04107867920517188,0.8643016005578126,0.05192724016151338,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.006036240557812499,0.000604167317431453
MIX_0063,0.3,0.0,0.25,0.05,2.0,True,9.2334375,0.2533125,5,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.11396704987145256,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0063.inp,0.24767553,1.10824292,0.47117877,0.05585885,0.07148103,0.05860121,0.09422562,0.0512595,6.90690816,6.66101221,0.01000564,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24133914579375002,0.04102765478493751,0.8669037742062499,0.052083578754311494,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.0063363842062499984,0.0006342086952035623
MIX_0064,0.3,0.0,0.3,0.02,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11200528099236905,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0064.inp,0.24767553,1.07581094,0.47117877,0.05585885,0.07148103,0.05860121,0.03134444,0.0512595,5.31208955,3.6635567,0.01011249,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23999066963062501,0.040798413837206254,0.835820270369375,0.05021608184379205,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.007684860369374999,0.0007691776743707437
MIX_0065,0.3,0.0,0.3,0.02,1.4,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11205473854912347,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0065.inp,0.24767553,1.07670356,0.47117877,0.05585885,0.07148103,0.05860121,0.03307511,0.0512595,5.81543275,4.66270853,0.01067085,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.239566350928125,0.04072627965778126,0.8371372090718749,0.05029520352103825,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.008109179071875,0.0008116477333039687
MIX_0066,0.3,0.0,0.3,0.02,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11210419618057975,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0066.inp,0.24767553,1.07759618,0.47117877,0.05585885,0.07148103,0.05860121,0.03480579,0.0512595,6.318776,5.6618604,0.0112292,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.239142039825,0.040654146770250005,0.838454140175,0.050374324741714,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.008533490174999998,0.0008541170316157498
MIX_0067,0.3,0.0,0.3,0.02,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11215365373733417,1.2159347534179688e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0067.inp,0.24767553,1.0784888,0.47117877,0.05585885,0.07148103,0.05860121,0.03653646,0.0512595,6.82211921,6.66101223,0.01178756,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2387177211225,0.040582012590825,0.8397710788774999,0.0504534464189602,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.0089578088775,0.0008965870905489749
MIX_0068,0.3,0.0,0.3,0.03,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11250548045287354,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0068.inp,0.24767553,1.08414413,0.47117877,0.05585885,0.07148103,0.05860121,0.04750137,0.0512595,5.33695717,3.66355667,0.01017388,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23994401706750002,0.04079048290147501,0.8442001129325001,0.050719542784984604,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.007731512932499999,0.0007738471294139249
MIX_0069,0.3,0.0,0.3,0.03,1.4,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1125825566952987,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0069.inp,0.24767553,1.08549687,0.47117877,0.05585885,0.07148103,0.05860121,0.05012415,0.0512595,5.84167351,4.66270861,0.01073563,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.239517122176875,0.040717910770068755,0.845979747823125,0.050826463249213354,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.008158407823124998,0.000816575039016581
MIX_0070,0.3,0.0,0.3,0.03,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11265963293772384,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0070.inp,0.24767553,1.08684961,0.47117877,0.05585885,0.07148103,0.05860121,0.05274692,0.0512595,6.34638975,5.6618604,0.01129738,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23909022728625,0.04064533863866251,0.84775938271375,0.050933383713442096,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.008585302713749998,0.0008593029486192372
MIX_0071,0.3,0.0,0.3,0.03,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.112736709180149,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_0071.inp,0.24767553,1.08820235,0.47117877,0.05585885,0.07148103,0.05860121,0.05536969,0.0512595,6.85110604,6.66101223,0.01185913,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.238663332395625,0.040572766507256254,0.849539017604375,0.05104030417767085,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.009012197604375,0.0009020308582218937
MIX_0072,0.3,0.0,0.3,0.04,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11301610136643855,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0072.inp,0.24767553,1.09265094,0.47117877,0.05585885,0.07148103,0.05860121,0.0639949,0.0512595,5.36234294,3.66355677,0.01023656,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.239896384185,0.04078238531145,0.8527545558149999,0.0512334937133652,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.007779145814999999,0.00077861470462335
MIX_0073,0.3,0.0,0.3,0.04,1.4,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1131213714127233,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0073.inp,0.24767553,1.09447338,0.47117877,0.05585885,0.07148103,0.05860121,0.06752836,0.0512595,5.86846089,4.6627086,0.01080176,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23946686751000001,0.0407093674767,0.8550065124899999,0.0513687912703992,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.00820866249,0.0008216050286240999
MIX_0074,0.3,0.0,0.3,0.04,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11322664138430619,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0074.inp,0.24767553,1.09629582,0.47117877,0.05585885,0.07148103,0.05860121,0.07106182,0.0512595,6.37457883,5.66186043,0.01136697,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.239037343235625,0.04063634835005625,0.8572584767643749,0.05150408928400365,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.008638186764375,0.0008645961132462938
MIX_0075,0.3,0.0,0.3,0.04,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.11333191135588909,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0075.inp,0.24767553,1.09811826,0.47117877,0.05585885,0.07148103,0.05860121,0.07459528,0.0512595,6.88069677,6.66101226,0.01193218,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23860781896125,0.0405633292234125,0.85951044103875,0.0516393872976081,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.009067711038749999,0.0009075871978684874
MIX_0076,0.3,0.0,0.3,0.05,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1135374716204604,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_0076.inp,0.24767553,1.10133683,0.47117877,0.05585885,0.07148103,0.05860121,0.08083566,0.0512595,5.38826306,3.66355671,0.01030055,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.239847755784375,0.04077411848334375,0.8614890742156249,0.051758263578874746,0.00854325,0.010721778749999999,0.021444308999999998,0.009499828887,0.007827774215625,0.0007834819212419062
