mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,num_phases,method,temperature_K,pressure_bar,CO2_fraction,pe,Eh,system_mass_kg,execution_time,input_file,input_Ca_mol,input_Si_mol,input_Al_mol,input_Fe_mol,input_Mg_mol,input_K_mol,input_Na_mol,input_S_mol,input_O_mol,input_H_mol,input_C_mol,phase_list,phase_C-S-H_1.0_mol,phase_C-S-H_1.0_kg,phase_Silica_gel_mol,phase_Silica_gel_kg,phase_Ettringite_mol,phase_Ettringite_kg,phase_Hydrotalcite_mol,phase_Hydrotalcite_kg,phase_Calcite_mol,phase_Calcite_kg,Ca_Si_ratio,total_solid_mass_kg,Calcite_mass_fraction,Ettringite_mass_fraction,Silica_gel_mass_fraction,Hydrotalcite_mass_fraction,C-S-H_1.0_mass_fraction,carbonation_degree
MIX_3604,0.9,1.0,0.15,0.03,1.1,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14786959632700736,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3604.inp,0.29614426,1.79246389,0.62611991,0.1468612,0.05763639,0.08611831,0.08422021,0.0,10.69672276,10.99067013,0.00901918,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.292717253449375,0.049761933086393755,1.4997466365506251,0.09010477792396156,,,0.017290917,0.007659876231,0.003427006550625,0.0003430090856520562,0.16521630457140107,0.14786959632700736,0.0023196728329570797,,0.6093529711392689,0.05180156310753937,0.3365257922439631,0.01157208500164005
MIX_3605,0.9,1.0,0.15,0.03,1.4,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1481102669207017,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3605.inp,0.29614426,1.79652211,0.62611991,0.1468612,0.05763639,0.08611831,0.09208854,0.0,12.20918639,13.9881257,0.0098618,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.29239708418125,0.0497075043108125,1.50412502581875,0.0903678315511905,,,0.017290917,0.007659876231,0.00374717581875,0.00037505482769868747,0.164843092292093,0.1481102669207017,0.002532267581735338,,0.6101388740225523,0.051717388571916906,0.33561146914862267,0.012653211031288194
MIX_3606,0.9,1.0,0.15,0.03,1.7,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14835093691359602,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3606.inp,0.29614426,1.80058032,0.62611991,0.1468612,0.05763639,0.08611831,0.09995686,0.0,13.72164992,16.9855811,0.01070442,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.292076914913125,0.04965307553523125,1.5085034050868749,0.09063088457761945,,,0.017290917,0.007659876231,0.004067345086874999,0.00040710056974531866,0.1644715632477605,0.14835093691359605,0.002744172554218574,,0.610922225380439,0.05163348735908549,0.3347001140321793,0.013734337060936335
MIX_3607,0.9,1.0,0.15,0.03,2.0,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14859160750729036,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3607.inp,0.29614426,1.80463854,0.62611991,0.1468612,0.05763639,0.08611831,0.10782519,0.0,15.23411355,19.98303666,0.01154704,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.291756745645,0.04959864675965,1.5128817943550001,0.09089393820484841,,,0.017290917,0.007659876231,0.004387514354999999,0.0004391463117919499,0.16410170425795617,0.14859160750729036,0.0029553910807167552,,0.6117030407603509,0.05154985772308302,0.3337917097628637,0.014815463090584477
MIX_3608,0.9,1.0,0.15,0.04,1.1,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1487755526148507,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3608.inp,0.29614426,1.80754651,0.62611991,0.1468612,0.05763639,0.08611831,0.11346335,0.0,10.74162072,10.99067019,0.00907474,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.29269614238562497,0.04975834420555625,1.5148503676143752,0.09101221008627167,,,0.017290917,0.007659876231,0.0034481176143749993,0.0003451220920227937,0.16383769841895587,0.1487755526148507,0.0023197500242816693,,0.6117417036971752,0.05148612182057378,0.3344524237858159,0.011643371420437669
MIX_3609,0.9,1.0,0.15,0.04,1.4,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14910086255141333,1.33514404296875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3609.inp,0.29614426,1.81301383,0.62611991,0.1468612,0.05763639,0.08611831,0.12406373,0.0,12.25827892,13.98812569,0.00992255,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2923740010796875,0.049703580183546876,1.5206398289203125,0.09136004092153238,,,0.017290917,0.007659876231,0.0037702589203124997,0.0003773652153340781,0.16334362986280454,0.14910086255141333,0.002530939181863285,,0.6127398547326002,0.05137378882178715,0.33335541659306245,0.012731156494606325
MIX_3610,0.9,1.0,0.15,0.04,1.7,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14942617248797596,1.2159347534179688e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3610.inp,0.29614426,1.81848115,0.62611991,0.1468612,0.05763639,0.08611831,0.13466411,0.0,13.77493712,16.98558118,0.01077036,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.29205185977375,0.0496488161615375,1.52642929022625,0.0917078717567931,,,0.017290917,0.007659876231,0.004092400226249999,0.0004096083386453624,0.1628525321715404,0.14942617248797596,0.0027412087959637855,,0.6137336596960569,0.05126194493464778,0.33226318590410475,0.013818941568774978
MIX_3611,0.9,1.0,0.15,0.04,2.0,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14975148238718766,8.58306884765625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3611.inp,0.29614426,1.82394847,0.62611991,0.1468612,0.05763639,0.08611831,0.14526449,0.0,15.29159532,19.98303667,0.01161818,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.291729714668125,0.04959405149358125,1.532218755331875,0.09205570282033905,,,0.017290917,0.007659876231,0.0044145453318749995,0.0004418518422673687,0.16236437862949252,0.14975148238718766,0.002950567399592671,,0.6147231485886298,0.05115058698437498,0.33117569635962957,0.014906739473472576
MIX_3612,0.9,1.0,0.15,0.05,1.1,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.14970058113423543,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3612.inp,0.29614426,1.82294665,0.62611991,0.1468612,0.05763639,0.08611831,0.14332212,0.0,10.78746382,10.99067012,0.00913147,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2926745867584375,0.049754679748934376,1.5302720632415625,0.09193874555955307,,,0.017290917,0.007659876231,0.0034696732415624995,0.0003472795947479906,0.16245360772557696,0.14970058113423543,0.002319827965160701,,0.6141508924116812,0.051167979227913926,0.3323612997272441,0.011716159011121417
MIX_3613,0.9,1.0,0.15,0.05,1.4,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.15011231257640617,6.9141387939453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3613.inp,0.29614426,1.82985274,0.62611991,0.1468612,0.05763639,0.08611831,0.15671208,0.0,12.30840495,13.98812562,0.00998458,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.292350431618125,0.049699573375081255,1.537502308381875,0.09237313868758305,,,0.017290917,0.007659876231,0.0037938283818749995,0.00037972428274186867,0.16184048776723745,0.15011231257640617,0.0025296011764233623,,0.6153601729307162,0.0510276345386286,0.3310825906880639,0.012810744265628938
MIX_3614,0.9,1.0,0.15,0.05,1.7,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.15052404401857689,1.1444091796875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3614.inp,0.29614426,1.83675883,0.62611991,0.1468612,0.05763639,0.08611831,0.17010204,0.0,13.82934608,16.98558112,0.01083769,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2920262764778125,0.049644467001228126,1.5447325535221874,0.09280753181561302,,,0.017290917,0.007659876231,0.0041179835221875,0.0004121689707357469,0.16123197838873424,0.1505240440185769,0.0027382267939270646,,0.6165628379111505,0.05088805762464003,0.3298108770059365,0.013905329520136461
MIX_3615,0.9,1.0,0.15,0.05,2.0,True,9.7400625,0.1519875,4,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1509357748225967,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3615.inp,0.29614426,1.84366491,0.62611991,0.1468612,0.05763639,0.08611831,0.18349199,0.0,15.35028717,19.98303657,0.01169081,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2917021175378125,0.049589359981428126,1.5519627924621875,0.09324192457112823,,,0.017290917,0.007659876231,0.0044421424621875,0.0004446140390403468,0.16062802864970577,0.1509357748225967,0.0029457167412321895,,0.6177589416355719,0.050749242417366974,0.3285460985432955,0.014999927605172922
MIX_3616,0.9,1.0,0.2,0.02,1.1,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14695608579741626,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3616.inp,0.29614426,1.77768908,0.62611991,0.1468612,0.05763639,0.08611831,0.05557388,0.0,10.65871763,10.99067014,0.011953,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.290088571375,0.04931505713375,1.487600508625,0.08937503855819,,,0.017290917,0.007659876231,0.006055688625,0.00060611387447625,0.16658945780515289,0.14695608579741626,0.004124455756799022,,0.6081751430191117,0.052123572727345434,0.33557682781626835,0.020448441657978295
MIX_3617,0.9,1.0,0.2,0.02,1.4,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14711141082322216,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3617.inp,0.29614426,1.78036695,0.62611991,0.1468612,0.05763639,0.08611831,0.06076591,0.0,12.16763056,13.9881256,0.01306972,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.289522813105,0.04921887822785,1.4908441368949998,0.08956991574465159,,,0.017290917,0.007659876231,0.006621446895,0.0006627406197205499,0.1663388887236792,0.14711141082322216,0.004505025242851053,,0.6088577030329644,0.052068538959209015,0.33456873208521853,0.022358856095215603
MIX_3618,0.9,1.0,0.2,0.02,1.7,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14726673584902805,1.71661376953125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3618.inp,0.29614426,1.78304482,0.62611991,0.1468612,0.05763639,0.08611831,0.06595793,0.0,13.6765435,16.98558113,0.01418644,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.288957054835,0.04912269932195001,1.494087765165,0.0897647929311132,,,0.017290917,0.007659876231,0.007187205165,0.00071936736496485,0.16608907227771824,0.14726673584902808,0.004884791941160678,,0.6095388232287742,0.05201362128139537,0.33356276286962955,0.02426927053245291
MIX_3619,0.9,1.0,0.2,0.02,2.0,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.1474220609246352,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3619.inp,0.29614426,1.78572269,0.62611991,0.1468612,0.05763639,0.08611831,0.07114995,0.0,15.18545644,19.98303666,0.01530315,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28839130163125,0.0490265212773125,1.49733138836875,0.0899596698131945,,,0.017290917,0.007659876231,0.00775295836875,0.0007759936031281875,0.16584000508131302,0.1474220609246352,0.00526375494776534,,0.6102185058867251,0.05195881930941112,0.33255891917777386,0.026179667862318293
MIX_3620,0.9,1.0,0.2,0.03,1.1,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14784339497463572,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3620.inp,0.29614426,1.79246389,0.62611991,0.1468612,0.05763639,0.08611831,0.08422021,0.0,10.70273555,10.99067013,0.01202557,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.29005180559875,0.0493088069517875,1.50241208440125,0.0902649180308271,,,0.017290917,0.007659876231,0.006092454401249999,0.0006097937610211124,0.16521630457140107,0.14784339497463572,0.004124592517056784,,0.6105441368230126,0.051810743571825225,0.3335205264117139,0.02057258985601389
MIX_3621,0.9,1.0,0.2,0.03,1.4,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.1480816176632026,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3621.inp,0.29614426,1.79652211,0.62611991,0.1468612,0.05763639,0.08611831,0.09208854,0.0,12.21576092,13.9881257,0.01314907,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28948261241125,0.049212044109912506,1.50703949758875,0.0905429330151321,,,0.017290917,0.007659876231,0.00666164758875,0.0006667643071579874,0.164843092292093,0.14808161766320257,0.0045026811378047656,,0.6114393831104639,0.05172739430257247,0.33233054077385565,0.022494603091414093
MIX_3622,0.9,1.0,0.2,0.03,1.7,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.1483198398007707,1.2159347534179688e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3622.inp,0.29614426,1.80058032,0.62611991,0.1468612,0.05763639,0.08611831,0.09995686,0.0,13.7287862,16.9855811,0.01427256,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28891342429,0.049115282129300004,1.51166689571,0.0908209470942568,,,0.017290917,0.007659876231,0.00723083571,0.0007237343462139001,0.1644715632477605,0.1483198398007707,0.004879551830005308,,0.612331749784911,0.05164431296665792,0.331144384744207,0.024416599219442378
MIX_3623,0.9,1.0,0.2,0.03,2.0,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.1485580624893376,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3623.inp,0.29614426,1.80463854,0.62611991,0.1468612,0.05763639,0.08611831,0.10782519,0.0,15.24181158,19.98303666,0.01539606,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2883442311025,0.049018519287425004,1.5162943088975,0.0910989620785618,,,0.017290917,0.007659876231,0.007800028897499999,0.0007807048923507749,0.16410170425795617,0.1485580624893376,0.005255217244646593,,0.6132212583465679,0.05156149789173253,0.3299620258439153,0.026338612454842574
MIX_3624,0.9,1.0,0.2,0.04,1.1,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14874918985666832,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3624.inp,0.29614426,1.80754651,0.62611991,0.1468612,0.05763639,0.08611831,0.11346335,0.0,10.74767055,10.99067019,0.01209965,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.29001427481875,0.0493024267191875,1.5175322351812501,0.09117333668968951,,,0.017290917,0.007659876231,0.0061299851812499995,0.0006135502167913125,0.16383769841895587,0.14874918985666835,0.004124729801688626,,0.6129333323848615,0.05149524668491555,0.33144669045626146,0.02069932126720966
MIX_3625,0.9,1.0,0.2,0.04,1.4,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14907203681077885,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3625.inp,0.29614426,1.81301383,0.62611991,0.1468612,0.05763639,0.08611831,0.12406373,0.0,12.26489396,13.98812569,0.01323007,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28944157578625,0.04920506788366251,1.52357225421375,0.0915362210331621,,,0.017290917,0.007659876231,0.00670268421375,0.0006708716629542375,0.16334362986280454,0.14907203681077885,0.004500318616802433,,0.6140401843972083,0.051383722861347327,0.33007577345382516,0.022633172803979664
MIX_3626,0.9,1.0,0.2,0.04,1.7,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.1493948838146906,1.3828277587890625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3626.inp,0.29614426,1.81848115,0.62611991,0.1468612,0.05763639,0.08611831,0.13466411,0.0,13.78211737,16.98558118,0.01436048,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28886888182,0.0491077099094,1.52961226818,0.0918991050722544,,,0.017290917,0.007659876231,0.00727537818,0.0007281926020362,0.1628525321715404,0.1493948838146906,0.004874280718019915,,0.615142250284366,0.051272681033535536,0.32871078729471165,0.024567007233377743
MIX_3627,0.9,1.0,0.2,0.04,2.0,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14971773076880113,1.33514404296875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3627.inp,0.29614426,1.82394847,0.62611991,0.1468612,0.05763639,0.08611831,0.14526449,0.0,15.29934078,19.98303667,0.0154909,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28829618278749997,0.049010351073875,1.5356522872125,0.092261989415727,,,0.017290917,0.007659876231,0.0078480772125,0.000785514048199125,0.16236437862949252,0.14971773076880113,0.005246633405681772,,0.6162395654832421,0.05116211811754221,0.32735168232561024,0.026500858770147746
MIX_3628,0.9,1.0,0.2,0.05,1.1,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.14967405357130786,3.528594970703125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3628.inp,0.29614426,1.82294665,0.62611991,0.1468612,0.05763639,0.08611831,0.14332212,0.0,10.79355146,10.99067012,0.01217529,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28997595370375,0.049295912129637506,1.53297069629625,0.0921008794334787,,,0.017290917,0.007659876231,0.00616830629625,0.0006173857771916625,0.16245360772557696,0.14967405357130786,0.00412486841939535,,0.6153429881423342,0.05117704801275372,0.3293550947573982,0.020828721428425213
MIX_3629,0.9,1.0,0.2,0.05,1.4,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.1500833066673447,1.3589859008789062e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3629.inp,0.29614426,1.82985274,0.62611991,0.1468612,0.05763639,0.08611831,0.15671208,0.0,12.31506134,13.98812562,0.01331277,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28939967789875,0.0491979452427875,1.54045306210125,0.0925504199710431,,,0.017290917,0.007659876231,0.0067445821012499995,0.0006750652225141125,0.16184048776723745,0.15008330666734473,0.004497936759619649,,0.6166603199549192,0.05103749641440231,0.327804246204762,0.022774650769771917
MIX_3630,0.9,1.0,0.2,0.05,1.7,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.15049255971358033,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3630.inp,0.29614426,1.83675883,0.62611991,0.1468612,0.05763639,0.08611831,0.17010204,0.0,13.83657121,16.98558112,0.01445026,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2888233970275,0.049099977494675,1.5479354329725,0.0929999608129878,,,0.017290917,0.007659876231,0.0073208629725,0.0007327451749175249,0.16123197838873424,0.15049255971358033,0.0048689794088505,,0.617970489226774,0.05089870383285738,0.32626182686703326,0.024720597218490542
MIX_3631,0.9,1.0,0.2,0.05,2.0,True,9.48675,0.20265,4,simplified_thermodynamic_model,298.15,1.01325,0.2,4.0,0.24,0.15090181220881718,1.2636184692382812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3631.inp,0.29614426,1.84366491,0.62611991,0.1468612,0.05763639,0.08611831,0.18349199,0.0,15.35808104,19.98303657,0.01558774,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2882471212225,0.049002010607825004,1.5554177887775,0.09344950074975221,,,0.017290917,0.007659876231,0.0078971387775,0.000790424620239975,0.16062802864970577,0.1509018122088172,0.00523800614549538,,0.6192735482759469,0.05076066426110399,0.32472778065477087,0.026666526559837245
MIX_3632,0.9,1.0,0.25,0.02,1.1,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.1469226016241254,1.1682510375976562e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3632.inp,0.29614426,1.77768908,0.62611991,0.1468612,0.05763639,0.08611831,0.05557388,0.0,10.66469413,10.99067014,0.01494125,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2866822465234375,0.04873598190898438,1.4910068334765625,0.08957969055527187,,,0.017290917,0.007659876231,0.009462013476562498,0.0009470529288691404,0.16658945780515289,0.1469226016241254,0.00644593083538916,,0.6097066721121265,0.05213545187133867,0.33171194450051517,0.03195069009059108
MIX_3633,0.9,1.0,0.25,0.02,1.4,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.1470747983602971,1.239776611328125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3633.inp,0.29614426,1.78036695,0.62611991,0.1468612,0.05763639,0.08611831,0.06076591,0.0,12.17416542,13.9881256,0.01633715,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2857982492265625,0.04858570236851563,1.4945687007734374,0.08979368754246812,,,0.017290917,0.007659876231,0.010346010773437499,0.0010355322183133592,0.1663388887236792,0.14707479836029713,0.0070408542398438245,,0.6105307536199545,0.052081500781847305,0.33034689067842815,0.034935712648774375
MIX_3634,0.9,1.0,0.25,0.02,1.7,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.14722699515872037,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3634.inp,0.29614426,1.78304482,0.62611991,0.1468612,0.05763639,0.08611831,0.06595793,0.0,13.68363672,16.98558113,0.01773304,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2849142582625,0.048435423904625005,1.4981305617375,0.090007684149189,,,0.017290917,0.007659876231,0.011230001737499997,0.0011240108739063747,0.16608907227771824,0.14722699515872037,0.007634543324959956,,0.6113531284872009,0.05202766121484299,0.3289846662937729,0.03792071382274276
MIX_3635,0.9,1.0,0.25,0.02,2.0,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.1473791918948921,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3635.inp,0.29614426,1.78572269,0.62611991,0.1468612,0.05763639,0.08611831,0.07114995,0.0,15.19310802,19.98303666,0.01912894,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.284030260965625,0.048285144364156256,1.501692429034375,0.09022168113638525,,,0.017290917,0.007659876231,0.012113999034374998,0.0012124901633505936,0.16584000508131302,0.1473791918948921,0.008227010522575101,,0.6121738076804775,0.05197393286879655,0.32762524824962896,0.04090573638092605
MIX_3636,0.9,1.0,0.25,0.03,1.1,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.1478097075251437,1.5020370483398438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3636.inp,0.29614426,1.79246389,0.62611991,0.1468612,0.05763639,0.08611831,0.08422021,0.0,10.70874833,10.99067013,0.01503196,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28662480158125,0.0487262162688125,1.50583908841875,0.0904708124321985,,,0.017290917,0.007659876231,0.00951945841875,0.0009528025931326875,0.16521630457140107,0.1478097075251437,0.006446143547953326,,0.6120762559225077,0.051822551807124945,0.32965504804586837,0.032144666303967985
MIX_3637,0.9,1.0,0.25,0.03,1.4,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.1480447829622552,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3637.inp,0.29614426,1.79652211,0.62611991,0.1468612,0.05763639,0.08611831,0.09208854,0.0,12.22233546,13.9881257,0.01643633,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2857354403921875,0.04857502486667188,1.5107866696078125,0.09076806311003738,,,0.017290917,0.007659876231,0.010408819607812498,0.001041818754545953,0.164843092292093,0.1480447829622552,0.007037186539074811,,0.6131122031626602,0.0517402644832064,0.32811034513958726,0.03514780129217334
MIX_3638,0.9,1.0,0.25,0.03,1.7,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.14827985779856673,8.344650268554688e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3638.inp,0.29614426,1.80058032,0.62611991,0.1468612,0.05763639,0.08611831,0.09995686,0.0,13.73592248,16.9855811,0.0178407,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.284846079203125,0.04842383346453125,1.515734240796875,0.09106531318707625,,,0.017290917,0.007659876231,0.011298180796875,0.0011308349159592187,0.1644715632477605,0.14827985779856673,0.007626355541376259,,0.6141448641620022,0.05165823827697396,0.3265705413452471,0.03815093628037871
MIX_3639,0.9,1.0,0.25,0.03,2.0,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.14851493323567824,8.58306884765625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_3639.inp,0.29614426,1.80463854,0.62611991,0.1468612,0.05763639,0.08611831,0.10782519,0.0,15.24950961,19.98303666,0.01924507,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.28395671801406247,0.048272642062390625,1.5206818219859375,0.09136256386491513,,,0.017290917,0.007659876231,0.012187541985937498,0.0012198510773724842,0.16410170425795617,0.14851493323567827,0.008213659394206084,,0.6151742576513467,0.05157647153021911,0.3250356107508949,0.04115407126858407
MIX_3640,0.9,1.0,0.25,0.04,1.1,True,9.2334375,0.2533125,4,simplified_thermodynamic_model,298.15,1.01325,0.25,4.0,0.24,0.14871529488541962,1.2874603271484375e-05,/teamspace/studios/this_studio/inputs/generated/MIX_3640.inp,0.29614426,1.80754651,0.62611991,0.1468612,0.05763639,0.08611831,0.11346335,0.0,10.75372037,10.99067019,0.01512456,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Hydrotalcite']",0.2865661597375,0.048716247155375,1.5209803502625001,0.09138049944377101,,,0.017290917,0.007659876231,0.009578100262499998,0.0009586720552736248,0.16383769841895587,0.14871529488541962,0.0064463581595128805,,0.6144660470379335,0.05150698340578211,0.3275806107243458,0.032342684133961366
