mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_element_mass_g,CO2_moles,input_mass,mass_balance_error
MIX_2954,0.90000000,0.40000000,0.20000000,0.04000000,1.70000000,54.00000000,36.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.55999387,1.52324595,0.61415066,0.09451418,0.12194698,0.06960805,0.13466411,0.09226711,13.69187899,16.98558118,0.01436048,335.16810778,0.01436048,351.34633400,-4.60463783
MIX_2955,0.90000000,0.40000000,0.20000000,0.04000000,2.00000000,54.00000000,36.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.55999387,1.52871327,0.61415066,0.09451418,0.12194698,0.06960805,0.14526449,0.09226711,15.20910240,19.98303667,0.01549090,362.87485740,0.01549090,379.00333400,-4.25549729
MIX_2956,0.90000000,0.40000000,0.20000000,0.05000000,1.10000000,54.00000000,36.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.55999387,1.52771146,0.61415066,0.09451418,0.12194698,0.06960805,0.14332212,0.09226711,10.70331309,10.99067012,0.01217529,281.60855189,0.01217529,297.88294700,-5.46335239
MIX_2957,0.90000000,0.40000000,0.20000000,0.05000000,1.40000000,54.00000000,36.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.55999387,1.53461755,0.61415066,0.09451418,0.12194698,0.06960805,0.15671208,0.09226711,12.22482296,13.98812562,0.01331277,309.48850765,0.01331277,325.71284200,-4.98117736
MIX_2958,0.90000000,0.40000000,0.20000000,0.05000000,1.70000000,54.00000000,36.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.55999387,1.54152364,0.61415066,0.09451418,0.12194698,0.06960805,0.17010204,0.09226711,13.74633284,16.98558112,0.01445026,337.36846342,0.01445026,353.54273700,-4.57491327
MIX_2959,0.90000000,0.40000000,0.20000000,0.05000000,2.00000000,54.00000000,36.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.55999387,1.54842972,0.61415066,0.09451418,0.12194698,0.06960805,0.18349199,0.09226711,15.26784267,19.98303657,0.01558774,365.24841818,0.01558774,381.37263100,-4.22794178
MIX_2960,0.90000000,0.40000000,0.25000000,0.02000000,1.10000000,54.00000000,36.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.55999387,1.48245389,0.61415066,0.09451418,0.12194698,0.06960805,0.05557388,0.09226711,10.57445576,10.99067014,0.01494125,276.29173713,0.01494125,292.44440800,-5.52333039
MIX_2961,0.90000000,0.40000000,0.25000000,0.02000000,1.40000000,54.00000000,36.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.55999387,1.48513176,0.61415066,0.09451418,0.12194698,0.06960805,0.06076591,0.09226711,12.08392704,13.98812560,0.01633715,303.67496605,0.01633715,319.76620400,-5.03218844
MIX_2962,0.90000000,0.40000000,0.25000000,0.02000000,1.70000000,54.00000000,36.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.55999387,1.48780963,0.61415066,0.09451418,0.12194698,0.06960805,0.06595793,0.09226711,13.59339835,16.98558113,0.01773304,331.05819498,0.01773304,347.08800000,-4.61836912
MIX_2963,0.90000000,0.40000000,0.25000000,0.02000000,2.00000000,54.00000000,36.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.55999387,1.49048750,0.61415066,0.09451418,0.12194698,0.06960805,0.07114995,0.09226711,15.10286965,19.98303666,0.01912894,358.44142391,0.01912894,374.40979600,-4.26494506
MIX_2964,0.90000000,0.40000000,0.25000000,0.03000000,1.10000000,54.00000000,36.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.55999387,1.49722869,0.61415066,0.09451418,0.12194698,0.06960805,0.08422021,0.09226711,10.61850996,10.99067013,0.01503196,278.07119867,0.01503196,294.21987600,-5.48864256
MIX_2965,0.90000000,0.40000000,0.25000000,0.03000000,1.40000000,54.00000000,36.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.55999387,1.50128691,0.61415066,0.09451418,0.12194698,0.06960805,0.09208854,0.09226711,12.13209708,13.98812570,0.01643633,305.62067570,0.01643633,321.70754700,-5.00046438
MIX_2966,0.90000000,0.40000000,0.25000000,0.03000000,1.70000000,54.00000000,36.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.55999387,1.50534513,0.61415066,0.09451418,0.12194698,0.06960805,0.09995686,0.09226711,13.64568411,16.98558110,0.01784070,333.17015072,0.01784070,349.19521600,-4.58914227
MIX_2967,0.90000000,0.40000000,0.25000000,0.03000000,2.00000000,54.00000000,36.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.55999387,1.50940334,0.61415066,0.09451418,0.12194698,0.06960805,0.10782519,0.09226711,15.15927123,19.98303666,0.01924507,360.71962775,0.01924507,376.68288700,-4.23785093
MIX_2968,0.90000000,0.40000000,0.25000000,0.04000000,1.10000000,54.00000000,36.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.55999387,1.51231132,0.61415066,0.09451418,0.12194698,0.06960805,0.11346335,0.09226711,10.66348200,10.99067019,0.01512456,279.88773342,0.01512456,296.03233400,-5.45366121
MIX_2969,0.90000000,0.40000000,0.25000000,0.04000000,1.40000000,54.00000000,36.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.55999387,1.51777863,0.61415066,0.09451418,0.12194698,0.06960805,0.12406373,0.09226711,12.18127062,13.98812569,0.01653758,307.60692032,0.01653758,323.68933400,-4.96847192
MIX_2970,0.90000000,0.40000000,0.25000000,0.04000000,1.70000000,54.00000000,36.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.55999387,1.52324595,0.61415066,0.09451418,0.12194698,0.06960805,0.13466411,0.09226711,13.69905924,16.98558118,0.01795061,335.32610722,0.01795061,351.34633400,-4.55966812
MIX_2971,0.90000000,0.40000000,0.25000000,0.04000000,2.00000000,54.00000000,36.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.55999387,1.52871327,0.61415066,0.09451418,0.12194698,0.06960805,0.14526449,0.09226711,15.21684785,19.98303667,0.01936363,363.04529411,0.01936363,379.00333400,-4.21052757
MIX_2972,0.90000000,0.40000000,0.25000000,0.05000000,1.10000000,54.00000000,36.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.55999387,1.52771146,0.61415066,0.09451418,0.12194698,0.06960805,0.14332212,0.09226711,10.70940073,10.99067012,0.01521911,281.74250899,0.01521911,297.88294700,-5.41838268
MIX_2973,0.90000000,0.40000000,0.25000000,0.05000000,1.40000000,54.00000000,36.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.55999387,1.53461755,0.61415066,0.09451418,0.12194698,0.06960805,0.15671208,0.09226711,12.23147935,13.98812562,0.01664097,309.63497978,0.01664097,325.71284200,-4.93620765
MIX_2974,0.90000000,0.40000000,0.25000000,0.05000000,1.70000000,54.00000000,36.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.55999387,1.54152364,0.61415066,0.09451418,0.12194698,0.06960805,0.17010204,0.09226711,13.75355797,16.98558112,0.01806282,337.52745057,0.01806282,353.54273700,-4.52994356
MIX_2975,0.90000000,0.40000000,0.25000000,0.05000000,2.00000000,54.00000000,36.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.55999387,1.54842972,0.61415066,0.09451418,0.12194698,0.06960805,0.18349199,0.09226711,15.27563654,19.98303657,0.01948468,365.41992036,0.01948468,381.37263100,-4.18297207
MIX_2976,0.90000000,0.40000000,0.30000000,0.02000000,1.10000000,54.00000000,36.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.55999387,1.48245389,0.61415066,0.09451418,0.12194698,0.06960805,0.05557388,0.09226711,10.58043226,10.99067014,0.01792950,276.42324854,0.01792950,292.44440800,-5.47836068
MIX_2977,0.90000000,0.40000000,0.30000000,0.02000000,1.40000000,54.00000000,36.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.55999387,1.48513176,0.61415066,0.09451418,0.12194698,0.06960805,0.06076591,0.09226711,12.09046190,13.98812560,0.01960458,303.81876400,0.01960458,319.76620400,-4.98721872
MIX_2978,0.90000000,0.40000000,0.30000000,0.02000000,1.70000000,54.00000000,36.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.55999387,1.48780963,0.61415066,0.09451418,0.12194698,0.06960805,0.06595793,0.09226711,13.60049156,16.98558113,0.02127965,331.21427946,0.02127965,347.08800000,-4.57339941
MIX_2979,0.90000000,0.40000000,0.30000000,0.02000000,2.00000000,54.00000000,36.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.55999387,1.49048750,0.61415066,0.09451418,0.12194698,0.06960805,0.07114995,0.09226711,15.11052122,19.98303666,0.02295473,358.60979492,0.02295473,374.40979600,-4.21997535
MIX_2980,0.90000000,0.40000000,0.30000000,0.03000000,1.10000000,54.00000000,36.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.55999387,1.49722869,0.61415066,0.09451418,0.12194698,0.06960805,0.08422021,0.09226711,10.62452274,10.99067013,0.01803836,278.20350851,0.01803836,294.21987600,-5.44367284
MIX_2981,0.90000000,0.40000000,0.30000000,0.03000000,1.40000000,54.00000000,36.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.55999387,1.50128691,0.61415066,0.09451418,0.12194698,0.06960805,0.09208854,0.09226711,12.13867162,13.98812570,0.01972360,305.76534666,0.01972360,321.70754700,-4.95549467
MIX_2982,0.90000000,0.40000000,0.30000000,0.03000000,1.70000000,54.00000000,36.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.55999387,1.50534513,0.61415066,0.09451418,0.12194698,0.06960805,0.09995686,0.09226711,13.65282039,16.98558110,0.02140884,333.32718281,0.02140884,349.19521600,-4.54417256
MIX_2983,0.90000000,0.40000000,0.30000000,0.03000000,2.00000000,54.00000000,36.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.55999387,1.50940334,0.61415066,0.09451418,0.12194698,0.06960805,0.10782519,0.09226711,15.16696926,19.98303666,0.02309409,360.88902097,0.02309409,376.68288700,-4.19288122
MIX_2984,0.90000000,0.40000000,0.30000000,0.04000000,1.10000000,54.00000000,36.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.55999387,1.51231132,0.61415066,0.09451418,0.12194698,0.06960805,0.11346335,0.09226711,10.66953183,10.99067019,0.01814948,280.02085831,0.01814948,296.03233400,-5.40869150
MIX_2985,0.90000000,0.40000000,0.30000000,0.04000000,1.40000000,54.00000000,36.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.55999387,1.51777863,0.61415066,0.09451418,0.12194698,0.06960805,0.12406373,0.09226711,12.18788565,13.98812569,0.01984510,307.75248248,0.01984510,323.68933400,-4.92350221
MIX_2986,0.90000000,0.40000000,0.30000000,0.04000000,1.70000000,54.00000000,36.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.55999387,1.52324595,0.61415066,0.09451418,0.12194698,0.06960805,0.13466411,0.09226711,13.70623948,16.98558118,0.02154073,335.48410665,0.02154073,351.34633400,-4.51469841
MIX_2987,0.90000000,0.40000000,0.30000000,0.04000000,2.00000000,54.00000000,36.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.55999387,1.52871327,0.61415066,0.09451418,0.12194698,0.06960805,0.14526449,0.09226711,15.22459330,19.98303667,0.02323635,363.21573082,0.02323635,379.00333400,-4.16555786
MIX_2988,0.90000000,0.40000000,0.30000000,0.05000000,1.10000000,54.00000000,36.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.55999387,1.52771146,0.61415066,0.09451418,0.12194698,0.06960805,0.14332212,0.09226711,10.71548838,10.99067012,0.01826294,281.87646610,0.01826294,297.88294700,-5.37341297
MIX_2989,0.90000000,0.40000000,0.30000000,0.05000000,1.40000000,54.00000000,36.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.55999387,1.53461755,0.61415066,0.09451418,0.12194698,0.06960805,0.15671208,0.09226711,12.23813574,13.98812562,0.01996916,309.78145191,0.01996916,325.71284200,-4.89123794
MIX_2990,0.90000000,0.40000000,0.30000000,0.05000000,1.70000000,54.00000000,36.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.55999387,1.54152364,0.61415066,0.09451418,0.12194698,0.06960805,0.17010204,0.09226711,13.76078309,16.98558112,0.02167539,337.68643772,0.02167539,353.54273700,-4.48497384
MIX_2991,0.90000000,0.40000000,0.30000000,0.05000000,2.00000000,54.00000000,36.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.55999387,1.54842972,0.61415066,0.09451418,0.12194698,0.06960805,0.18349199,0.09226711,15.28343041,19.98303657,0.02338161,365.59142254,0.02338161,381.37263100,-4.13800236
MIX_2992,0.90000000,0.40000000,0.35000000,0.02000000,1.10000000,54.00000000,36.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.55999387,1.48245389,0.61415066,0.09451418,0.12194698,0.06960805,0.05557388,0.09226711,10.58640876,10.99067014,0.02091775,276.55475995,0.02091775,292.44440800,-5.43339097
MIX_2993,0.90000000,0.40000000,0.35000000,0.02000000,1.40000000,54.00000000,36.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.55999387,1.48513176,0.61415066,0.09451418,0.12194698,0.06960805,0.06076591,0.09226711,12.09699676,13.98812560,0.02287201,303.96256194,0.02287201,319.76620400,-4.94224901
MIX_2994,0.90000000,0.40000000,0.35000000,0.02000000,1.70000000,54.00000000,36.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.55999387,1.48780963,0.61415066,0.09451418,0.12194698,0.06960805,0.06595793,0.09226711,13.60758478,16.98558113,0.02482626,331.37036394,0.02482626,347.08800000,-4.52842970
MIX_2995,0.90000000,0.40000000,0.35000000,0.02000000,2.00000000,54.00000000,36.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.55999387,1.49048750,0.61415066,0.09451418,0.12194698,0.06960805,0.07114995,0.09226711,15.11817280,19.98303666,0.02678052,358.77816593,0.02678052,374.40979600,-4.17500563
MIX_2996,0.90000000,0.40000000,0.35000000,0.03000000,1.10000000,54.00000000,36.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.55999387,1.49722869,0.61415066,0.09451418,0.12194698,0.06960805,0.08422021,0.09226711,10.63053553,10.99067013,0.02104475,278.33581834,0.02104475,294.21987600,-5.39870313
MIX_2997,0.90000000,0.40000000,0.35000000,0.03000000,1.40000000,54.00000000,36.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.55999387,1.50128691,0.61415066,0.09451418,0.12194698,0.06960805,0.09208854,0.09226711,12.14524615,13.98812570,0.02301087,305.91001762,0.02301087,321.70754700,-4.91052496
MIX_2998,0.90000000,0.40000000,0.35000000,0.03000000,1.70000000,54.00000000,36.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.55999387,1.50534513,0.61415066,0.09451418,0.12194698,0.06960805,0.09995686,0.09226711,13.65995667,16.98558110,0.02497698,333.48421490,0.02497698,349.19521600,-4.49920285
MIX_2999,0.90000000,0.40000000,0.35000000,0.03000000,2.00000000,54.00000000,36.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.55999387,1.50940334,0.61415066,0.09451418,0.12194698,0.06960805,0.10782519,0.09226711,15.17466729,19.98303666,0.02694310,361.05841418,0.02694310,376.68288700,-4.14791151
MIX_3000,0.90000000,0.40000000,0.35000000,0.04000000,1.10000000,54.00000000,36.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.55999387,1.51231132,0.61415066,0.09451418,0.12194698,0.06960805,0.11346335,0.09226711,10.67558165,10.99067019,0.02117439,280.15398320,0.02117439,296.03233400,-5.36372179
MIX_3001,0.90000000,0.40000000,0.35000000,0.04000000,1.40000000,54.00000000,36.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.55999387,1.51777863,0.61415066,0.09451418,0.12194698,0.06960805,0.12406373,0.09226711,12.19450069,13.98812569,0.02315262,307.89804465,0.02315262,323.68933400,-4.87853250
MIX_3002,0.90000000,0.40000000,0.35000000,0.04000000,1.70000000,54.00000000,36.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.55999387,1.52324595,0.61415066,0.09451418,0.12194698,0.06960805,0.13466411,0.09226711,13.71341972,16.98558118,0.02513085,335.64210609,0.02513085,351.34633400,-4.46972869
MIX_3003,0.90000000,0.40000000,0.35000000,0.04000000,2.00000000,54.00000000,36.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.55999387,1.52871327,0.61415066,0.09451418,0.12194698,0.06960805,0.14526449,0.09226711,15.23233875,19.98303667,0.02710908,363.38616754,0.02710908,379.00333400,-4.12058815
MIX_3004,0.90000000,0.40000000,0.35000000,0.05000000,1.10000000,54.00000000,36.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.55999387,1.52771146,0.61415066,0.09451418,0.12194698,0.06960805,0.14332212,0.09226711,10.72157602,10.99067012,0.02130676,282.01042321,0.02130676,297.88294700,-5.32844325
MIX_3005,0.90000000,0.40000000,0.35000000,0.05000000,1.40000000,54.00000000,36.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.55999387,1.53461755,0.61415066,0.09451418,0.12194698,0.06960805,0.15671208,0.09226711,12.24479212,13.98812562,0.02329735,309.92792404,0.02329735,325.71284200,-4.84626822
MIX_3006,0.90000000,0.40000000,0.35000000,0.05000000,1.70000000,54.00000000,36.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.55999387,1.54152364,0.61415066,0.09451418,0.12194698,0.06960805,0.17010204,0.09226711,13.76800822,16.98558112,0.02528795,337.84542488,0.02528795,353.54273700,-4.44000413
MIX_3007,0.90000000,0.40000000,0.35000000,0.05000000,2.00000000,54.00000000,36.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.55999387,1.54842972,0.61415066,0.09451418,0.12194698,0.06960805,0.18349199,0.09226711,15.29122428,19.98303657,0.02727855,365.76292472,0.02727855,381.37263100,-4.09303264
MIX_3008,0.90000000,0.40000000,0.40000000,0.02000000,1.10000000,54.00000000,36.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.55999387,1.48245389,0.61415066,0.09451418,0.12194698,0.06960805,0.05557388,0.09226711,10.59238526,10.99067014,0.02390600,276.68627136,0.02390600,292.44440800,-5.38842125
MIX_3009,0.90000000,0.40000000,0.40000000,0.02000000,1.40000000,54.00000000,36.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.55999387,1.48513176,0.61415066,0.09451418,0.12194698,0.06960805,0.06076591,0.09226711,12.10353162,13.98812560,0.02613944,304.10635989,0.02613944,319.76620400,-4.89727930
MIX_3010,0.90000000,0.40000000,0.40000000,0.02000000,1.70000000,54.00000000,36.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.55999387,1.48780963,0.61415066,0.09451418,0.12194698,0.06960805,0.06595793,0.09226711,13.61467800,16.98558113,0.02837287,331.52644841,0.02837287,347.08800000,-4.48345998
MIX_3011,0.90000000,0.40000000,0.40000000,0.02000000,2.00000000,54.00000000,36.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.55999387,1.49048750,0.61415066,0.09451418,0.12194698,0.06960805,0.07114995,0.09226711,15.12582437,19.98303666,0.03060630,358.94653694,0.03060630,374.40979600,-4.13003592
MIX_3012,0.90000000,0.40000000,0.40000000,0.03000000,1.10000000,54.00000000,36.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.55999387,1.49722869,0.61415066,0.09451418,0.12194698,0.06960805,0.08422021,0.09226711,10.63654832,10.99067013,0.02405114,278.46812818,0.02405114,294.21987600,-5.35373342
MIX_3013,0.90000000,0.40000000,0.40000000,0.03000000,1.40000000,54.00000000,36.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.55999387,1.50128691,0.61415066,0.09451418,0.12194698,0.06960805,0.09208854,0.09226711,12.15182068,13.98812570,0.02629813,306.05468858,0.02629813,321.70754700,-4.86555524
MIX_3014,0.90000000,0.40000000,0.40000000,0.03000000,1.70000000,54.00000000,36.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.55999387,1.50534513,0.61415066,0.09451418,0.12194698,0.06960805,0.09995686,0.09226711,13.66709296,16.98558110,0.02854513,333.64124698,0.02854513,349.19521600,-4.45423313
